form,tags
supervillanas,['plural']
supervillano,
supervillanos,['plural']
supervip,
supervips,['plural']
supervisiones,['plural']
supervisión,
supervisor,
supervisora,['feminine']
supervisoras,"['feminine', 'plural']"
supervisoras,['plural']
supervisores,['plural']
supervivencia,
supervivencialista,
supervivencialistas,['plural']
supervivencias,['plural']
superviviente,
supervivientes,['plural']
supervolcanes,['plural']
supervolcán,
supervía,
supervías,['plural']
superyó,
superyós,['plural']
superácido,
superácidos,['plural']
superávit,
superávits,['plural']
superéxito,
superéxitos,['plural']
superíndice,
superíndices,['plural']
superórdenes,['plural']
superóxido,
superóxidos,['plural']
supinaciones,['plural']
supinación,
supinador,
supinador largo,
supinadores,['plural']
supinadores largos,['plural']
suplantaciones,['plural']
suplantación,
suplantador,
suplantadora,['feminine']
suplantadoras,['plural']
suplantadoras,"['feminine', 'plural']"
suplantadores,['plural']
suplefaltas,['plural']
suplementaciones,['plural']
suplementación,
suplemento,
suplementos,['plural']
suplencia,
suplencias,['plural']
suplente,
suplentes,['plural']
suplicaciones,['plural']
suplicación,
suplicatorio,
suplicatorios,['plural']
suplicio,
suplicios,['plural']
suplidor,
suplidora,['feminine']
suplidoras,"['feminine', 'plural']"
suplidoras,['plural']
suplidores,['plural']
suposiciones,['plural']
suposición,
supositorio,
supositorios,['plural']
supraconstitucionalidad,
supraconstitucionalidades,['plural']
supraentidad,
supraentidades,['plural']
supraespinoso,
supraestructura,
supraestructuras,['plural']
supralegalidad,
supralegalidades,['plural']
supramundo,
supramundos,['plural']
supranacionalidad,
supranacionalidades,['plural']
supraorganismo,
supraorganismos,['plural']
suprapoder,
suprapoderes,['plural']
suprema,
supremacismo,
supremacista,
supremacistas,['plural']
supremacía,
supremacías,['plural']
supremas,['plural']
suprematismo,
suprematismos,['plural']
suprematista,
suprematistas,['plural']
supresiones,['plural']
supresión,
supresor,
supresora,['feminine']
supresoras,"['feminine', 'plural']"
supresoras,['plural']
supresores,['plural']
suprimir,
suprimires,['plural']
supuesto,
supuestos,['plural']
supuraciones,['plural']
supuración,
sur,
sura,
surafricana,['feminine']
surafricanas,"['feminine', 'plural']"
surafricanas,['plural']
surafricano,
surafricanos,['plural']
suramericana,['feminine']
suramericanas,"['feminine', 'plural']"
suramericanas,['plural']
suramericano,
suramericanos,['plural']
suras,['plural']
surazo,
surazos,['plural']
surcana,['feminine']
surcanas,['plural']
surcanas,"['feminine', 'plural']"
surcano,
surcanos,['plural']
surcarolina,['feminine']
surcarolinas,"['feminine', 'plural']"
surcarolinas,['plural']
surcarolino,
surcarolinos,['plural']
surco,
surcoreana,['feminine']
surcoreanas,"['feminine', 'plural']"
surcoreanas,['plural']
surcoreano,
surcoreanos,['plural']
surcos,['plural']
surdakoteña,['feminine']
surdakoteñas,"['feminine', 'plural']"
surdakoteñas,['plural']
surdakoteño,
surdakoteños,['plural']
sures,['plural']
surestada,
surestadas,['plural']
sureste,
sureña,['feminine']
sureñas,"['feminine', 'plural']"
sureñas,['plural']
sureño,
sureños,['plural']
surf,
surfactante,
surfactantes,['plural']
surfeador,
surfeadores,['plural']
surfera,['feminine']
surferas,['plural']
surferas,"['feminine', 'plural']"
surfero,
surferos,['plural']
surfing,
surfismo,
surfista,
surfistas,['plural']
surgencia,
surgencias,['plural']
surgidero,
surgideros,['plural']
surgimiento,
surgimientos,['plural']
suri,
suriana,['feminine']
surianas,['plural']
surianas,"['feminine', 'plural']"
suriano,
surianos,['plural']
suricata,
suricatas,['plural']
suricato,['masculine']
suricato,['alternative']
suricatos,['plural']
suricatos,"['masculine', 'plural']"
surime,
surimes,['plural']
surinamesa,['feminine']
surinamesas,"['feminine', 'plural']"
surinamesas,['plural']
surinameses,['plural']
surinamés,
suris,['plural']
surmenage,
surmenages,['plural']
suroccidente,
suroeste,
suroriente,
surorientes,['plural']
surosetia,['feminine']
surosetias,"['feminine', 'plural']"
surosetias,['plural']
surosetio,
surosetios,['plural']
surrealismo,
surrealista,
surrealistas,['plural']
sursudanesa,['feminine']
sursudanesas,"['feminine', 'plural']"
sursudanesas,['plural']
sursudaneses,['plural']
sursudanés,
sursudeste,
sursudoeste,
sursudueste,
sursueste,
sursureste,
sursuroeste,
surtido,
surtidor,
surtidora,['feminine']
surtidoras,"['feminine', 'plural']"
surtidoras,['plural']
surtidores,['plural']
surtidos,['plural']
surtimiento,
surtimientos,['plural']
surubí,
surubíes,['plural']
surubís,['plural']
survietnamita,
survietnamitas,['plural']
surí,
suríes,['plural']
surís,['plural']
susceptibilidad,
susceptibilidades,['plural']
suscripciones,['plural']
suscripción,
suscriptor,
suscriptora,['feminine']
suscriptoras,"['feminine', 'plural']"
suscriptoras,['plural']
suscriptores,['plural']
suscritor,['alternative']
sushi,
sushipleto,
sushipletos,['plural']
sushirrito,
sushirritos,['plural']
sushis,['plural']
susidio,
susidios,['plural']
suspense,
suspenses,['plural']
suspensiones,['plural']
suspensiones de armas,['plural']
suspensiones de pagos,['plural']
suspensión,
suspensión de armas,
suspensión de pagos,
suspenso,
suspensoide,
suspensoides,['plural']
suspensor,
suspensores,['plural']
suspensorio,
suspensorios,['plural']
suspensos,['plural']
suspicacia,
suspicacias,['plural']
suspirillo,
suspirillos,['plural']
suspiro,
suspiros,['plural']
sust.,
sustancia,
sustancia blanca,
sustancia gris,
sustanciaciones,['plural']
sustanciación,
sustanciador,
sustanciadora,
sustanciadoras,['plural']
sustanciadores,['plural']
sustancias,['plural']
sustancias blancas,['plural']
sustantivaciones,['plural']
sustantivación,
sustantividad,
sustantividades,['plural']
sustantivo,
sustantivo abstracto,
sustantivo colectivo,
sustantivo común,
sustantivo concreto,
sustantivo contable,
sustantivos,['plural']
sustantivos abstractos,['plural']
sustantivos colectivos,['plural']
sustantivos comunes,['plural']
sustantivos concretos,['plural']
sustantivos contables,['plural']
sustentabilidad,
sustentabilidades,['plural']
sustentaciones,['plural']
sustentación,
sustentador,
sustentadora,['feminine']
sustentadoras,"['feminine', 'plural']"
sustentadoras,['plural']
sustentadores,['plural']
sustentante,
sustentantes,['plural']
sustento,
sustentos,['plural']
sustentáculo,
sustentáculos,['plural']
susticiones,['plural']
sustición,
sustituciones,['plural']
sustitución,
sustituibilidad,
sustituibilidades,['plural']
sustituta,['feminine']
sustitutas,"['feminine', 'plural']"
sustitutas,['plural']
sustituto,
sustitutos,['plural']
sustituyente,
sustituyentes,['plural']
susto,
sustos,['plural']
sustracciones,['plural']
sustracción,
sustraendo,
sustraendos,['plural']
sustrato,
sustratos,['plural']
susts.,['plural']
susurrador,
susurradora,['feminine']
susurradoras,"['feminine', 'plural']"
susurradores,['plural']
susurro,
susurros,['plural']
sute,['alternative']
sutes,['plural']
sutienes,['plural']
sutileza,
sutilezas,['plural']
sutilidad,
sutilidades,['plural']
sutién,
sutura,
sutura lambdoidea,
suturas,['plural']
suturas lambdoideas,['plural']
suvenir,['alternative']
suvenires,['plural']
suxametonio,
suxametonios,['plural']
suzeranía,
suzeranías,['plural']
suziedat,['alternative']
suástica,['alternative']
suásticas,['plural']
suéter,
suéteres,['plural']
svastika,
svastikas,['plural']
swahili,['alternative']
swainsonina,
swainsoninas,['plural']
swing,
swingman,['plural']
swingmans,['plural']
swings,['plural']
sábado,
sábado sabadete,
sábados,['plural']
sábados sabadetes,['plural']
sábalo,
sábalos,['plural']
sábana,
sábanas,['plural']
sábila,
sábilas,['plural']
sáculo,
sáculos,['plural']
sádica,['feminine']
sádicas,"['feminine', 'plural']"
sádicas,['plural']
sádico,
sádicos,['plural']
sákura,['alternative']
sákuras,['plural']
sálamo,
sálamos,['plural']
sámara,
sámaras,['plural']
sándalo,
sándalos,['plural']
sánduche,['alternative']
sánduches,['plural']
sándwich,
sándwiches,['plural']
sánguche,['alternative']
sánguches,['plural']
sánscrito,
sármata,
sármatas,['plural']
sátira,
sátiras,['plural']
sátiro,
sátiros,['plural']
sátiva,
sátivas,['plural']
sátrapa,
sátrapas,['plural']
sávila,['alternative']
sávilas,['plural']
sécuanos,
sémola,
sémolas,['plural']
sénior,
séniores,['plural']
sépalo,
sépalos,['plural']
séptimas,
séptimo,
séptimo cielo,
séptimos,['plural']
séquel,
séqueles,['plural']
séquito,
séquitos,['plural']
sérum,
sérums,['plural']
sésamo,
sésamos,['plural']
sétima,
sétimas,['plural']
sétimo,['alternative']
sétimos,['plural']
séxtuple,
séxtuples,['plural']
sí,
sícula,['feminine']
sículas,"['feminine', 'plural']"
sículas,['plural']
sículo,
sículos,['plural']
síes,['plural']
sífilis,['plural']
sílaba,
sílabas,['plural']
sílex,['plural']
sílfide,['feminine']
sílfides,['plural']
sílfides,"['feminine', 'plural']"
sílice,
sílices,['plural']
símbolo,
símbolo niceno,
símbolo sexual,
símbolos,['plural']
símbolos sexuales,['plural']
símil,
símiles,['plural']
símplex,['plural']
síncopa,
síncopas,['plural']
síncope,
síncopes,['plural']
síndica,['feminine']
síndicas,"['feminine', 'plural']"
síndicas,['plural']
síndico,
síndicos,['plural']
síndrome,
síndrome X frágil,
síndrome de Adie,
síndrome de Aicardi,
síndrome de Alagille,
síndrome de Allan-Herndon-Dudley,
síndrome de Angelman,
síndrome de Apert,
síndrome de Asperger,
síndrome de Down,
síndrome de Estocolmo,
síndrome de Guillain-Barré,
síndrome de Klinefelter,
síndrome de Marfan,
síndrome de Moebius,
síndrome de Münchhausen,
síndrome de Tourette,
síndrome de Turner,
síndrome de abstinencia,
síndrome de enclaustramiento,
síndrome de inmunodeficiencia adquirida,
síndrome de las piernas inquietas,['alternative']
síndrome de piernas inquietas,
síndrome del intestino irritable,
síndrome del túnel carpiano,
síndrome premenstrual,
síndromes,['plural']
síndromes de abstinencia,['plural']
síndromes de enclaustramiento,['plural']
sínfisis,['plural']
sínfito,
sínfitos,['plural']
sínodo,
sínodos,['plural']
sínople,
sínoples,['plural']
síntesis,['plural']
síntoma,
síntoma de abstinencia,
síntomas,['plural']
síntomas de abstinencia,['plural']
síper,['alternative']
sírfido,
sírfidos,['plural']
sís,['plural']
sístole,
sístoles,['plural']
sítula,
sítulas,['plural']
sófbol,
sófora,
sóforas,['plural']
sóftbol,
sóleo,
sóleos,['plural']
sólido,
sólido arquimediano,
sólido de Arquímedes,
sólido platónico,
sólidos,['plural']
sólidos arquimedianos,['plural']
sólidos de Arquímedes,['plural']
sólidos platónicos,['plural']
sónar,['alternative']
sónares,['plural']
sótano,
sótanos,['plural']
sóushelait,['alternative']
sóviet,['alternative']
sóviets,['plural']
súbdita,['feminine']
súbditas,"['feminine', 'plural']"
súbditas,['plural']
súbdito,
súbditos,['plural']
súber,
súberes,['plural']
súchil,['alternative']
súchiles,['plural']
súcubo,
súcubos,['plural']
súmmum,
súmmumes,['plural']
súper,['plural']
súpergigante,['alternative']
súpers,['plural']
súplica,
súplicas,['plural']
súrculo,
súrculos,['plural']
t,
t.,['alternative']
taba,
tabacalera,['feminine']
tabacaleras,['plural']
tabacaleras,"['feminine', 'plural']"
tabacalero,
tabacaleros,['plural']
tabachines,['plural']
tabachín,
tabaco,
tabaco cimarrón,
tabacos,['plural']
tabacos cimarrones,['plural']
tabaiba,
tabaibal,
tabaibales,['plural']
tabaibas,['plural']
tabajoste,
tabajostes,['plural']
tabanco,
tabancos,['plural']
tabaque,
tabaquera,['feminine']
tabaqueras,['plural']
tabaqueras,"['feminine', 'plural']"
tabaquero,
tabaqueros,['plural']
tabaquería,
tabaquerías,['plural']
tabaques,['plural']
tabaquillo,
tabaquillos,['plural']
tabaquismo,
tabaraste gato,
tabarastes gatos,['plural']
tabardillo,
tabardillos,['plural']
tabardina,
tabardinas,['plural']
tabardo,
tabardos,['plural']
tabarra,
tabarras,['plural']
tabas,['plural']
tabasco,
tabascos,['plural']
tabasqueña,['feminine']
tabasqueñas,"['feminine', 'plural']"
tabasqueñas,['plural']
tabasqueño,
tabasqueños,['plural']
tabebuia,
tabebuias,['plural']
taberna,
tabernaria,['feminine']
tabernarias,"['feminine', 'plural']"
tabernarias,['plural']
tabernario,
tabernarios,['plural']
tabernas,['plural']
tabernera,['feminine']
taberneras,"['feminine', 'plural']"
taberneras,['plural']
tabernero,
taberneros,['plural']
tabernáculo,
tabernáculos,['plural']
tabescencia,
tabilla,
tabillas,['plural']
tabique,
tabique nasal,
tabiquería,
tabiquerías,['plural']
tabiques,['plural']
tabiques nasales,['plural']
tabla,
tabla de cortar,
tabla de equilibrio,
tabla de lavar,
tabla de manteles,
tabla de multiplicar,
tabla de planchar,
tabla de salvación,
tabla de snow,
tabla de surf,
tabla periódica,
tablado,
tablados,['plural']
tablaestela,
tablajera,['feminine']
tablajeras,"['feminine', 'plural']"
tablajeras,['plural']
tablajero,
tablajeros,['plural']
tablao,
tablaos,['plural']
tablas,['plural']
tablas de cortar,['plural']
tablas de equilibrio,['plural']
tablas de la ley,
tablas de lavar,['plural']
tablas de manteles,['plural']
tablas de multiplicar,['plural']
tablas de planchar,['plural']
tablas de salvación,['plural']
tablas de snow,['plural']
tablas de surf,['plural']
tablas periódicas,['plural']
tablas reales,
tablatura,
tablaturas,['plural']
tablazo,
tablazones,['plural']
tablazos,['plural']
tablazón,
tablero,
tablero chino,
tablero de damas,
tablero de instrumentos,
tableros,['plural']
tableros de damas,['plural']
tableros de instrumentos,['plural']
tablería,
tablerías,['plural']
tablestaca,
tablestacado,
tablestacados,['plural']
tablestacas,['plural']
tablet,
tablet m or f same meaning,['canonical']
tableta,
tableta de chocolate,
tabletas,['plural']
tabletas de chocolate,['plural']
tableteo,
tableteos,['plural']
tablets,['plural']
tableña,['feminine']
tableñas,"['feminine', 'plural']"
tableñas,['plural']
tableño,
tableños,['plural']
tablilla,['diminutive']
tablillas,['plural']
tablista,
tablistas,['plural']
tablita,['diminutive']
tablitas,['plural']
tabloide,
tabloides,['plural']
tabloidismo,
tabloidismos,['plural']
tabloncillo,
tabloncillos,['plural']
tablones,['plural']
tablones de anuncios,['plural']
tabléfono,
tabléfonos,['plural']
tablón,['augmentative']
tablón de anuncios,
tabor,
tabores,['plural']
taborita,
taboritas,['plural']
tabuco,
tabucos,['plural']
tabula rasa,
tabulaciones,['plural']
tabulación,
tabulador,
tabuladora,
tabuladoras,['plural']
tabuladores,['plural']
tabulario,
tabularios,['plural']
tabulé,
tabulés,['plural']
taburetazo,
taburetazos,['plural']
taburete,
taburetes,['plural']
tabú,
tabúes,['plural']
tabús,['plural']
tac,
tac-tac,
tac-tacs,['plural']
tacacho,
tacachos,['plural']
tacada,
tacadas,['plural']
tacamachines,['plural']
tacamachín,
tacataca,
tacatacas,['plural']
tacatá,['alternative']
tacaña,['feminine']
tacañas,"['feminine', 'plural']"
tacañas,['plural']
tacañería,
tacañerías,['plural']
tacaño,
tacaños,['plural']
tacha,
tachador,
tachadores,['plural']
tachadura,
tachaduras,['plural']
tachas,['plural']
tache,
tachera,['feminine']
tacheras,['plural']
tacheras,"['feminine', 'plural']"
tachero,
tacheros,['plural']
taches,['plural']
tachi,['plural']
tachicones,['plural']
tachicón,
tachirense,
tachirenses,['plural']
tachis,['plural']
tacho,
tachos,['plural']
tachuela,
tachuelas,['plural']
tachuelo,
tachuelos,['plural']
tachurí,
tachuríes,['plural']
tachurís,['plural']
tacilla,
tacillas,['plural']
tacita,
tacita de plata,
tacitas,['plural']
tacitas de plata,['plural']
taciturnidad,
taciturnidades,['plural']
tackle,
tackleo,
tackleos,['plural']
tackles,['plural']
tacleada,
tacleadas,['plural']
tacneña,['feminine']
tacneñas,"['feminine', 'plural']"
tacneñas,['plural']
tacneño,
tacneños,['plural']
taco,
taco chino,
taco de ojo,
tacoclina,
tacoclinas,['plural']
taconazo,
taconazos,['plural']
taconeo,
taconeos,['plural']
tacones,['plural']
tacones de aguja,['plural']
taconita,
taconitas,['plural']
tacos,['plural']
tacos chinos,['plural']
tacos de ojo,['plural']
tacotal,
tacotales,['plural']
tacs,['plural']
tacticidad,
tacticidades,['plural']
tacticismo,
tacticismos,['plural']
tacticista,
tacticistas,['plural']
tactilidad,
tactilidades,['plural']
tacto,
tactos,['plural']
tacuache,['alternative']
tacuaches,['plural']
tacuara,
tacuaras,['plural']
tacuaremboense,
tacuaremboenses,['plural']
tacuarita,
tacuarita azul,
tacuaritas,['plural']
tacuaritas azules,['plural']
tacuazines,['plural']
tacuazín,
tacuche,
tacuches,['plural']
tacógrafo,
tacógrafos,['plural']
tacómetro,
tacómetros,['plural']
tacón,
tacón de aguja,
tadalafilo,
tadalafilos,['plural']
taekuondo,
taekwondista,
taekwondistas,['plural']
taekwondo,
taekwondoca,
taekwondocas,['plural']
tael,
taeles,['plural']
taenita,
taenitas,['plural']
tafallera,
tafalleras,['plural']
tafeta,['alternative']
tafetanes,['plural']
tafetas,['plural']
tafetán,
tafia,
tafias,['plural']
tafilete,
tafiletes,['plural']
tafonomía,
tafurería,
tafurerías,['plural']
tagala,['feminine']
tagalas,['plural']
tagalas,"['feminine', 'plural']"
tagalo,
tagalos,['plural']
tagarnina,
tagarninas,['plural']
tagarote,
tagarotes,['plural']
tagasaste,
tagasastes,['plural']
tagatosa,
tagatosas,['plural']
tagma,
tagmas,['plural']
tagmatizaciones,['plural']
tagmatización,
tagua,
tahalí,
tahalíes,['plural']
tahalís,['plural']
tahirí,
tahiríes,['plural']
tahirís,['plural']
tahitiana,['feminine']
tahitianas,"['feminine', 'plural']"
tahitianas,['plural']
tahitiano,
tahitianos,['plural']
tahona,
tahonas,['plural']
tahonera,['feminine']
tahoneras,"['feminine', 'plural']"
tahoneras,['plural']
tahonero,
tahoneros,['plural']
tahuarí,
tahuaríes,['plural']
tahuarís,['plural']
tahulla,['alternative']
tahullas,['plural']
tahur,
tahurería,
tahurerías,['plural']
tahures,['plural']
tahúlla,
tahúllas,['plural']
tahúr,
tahúres,['plural']
tai,
taichi,
taichis,['plural']
taichí,
taifa,
taifas,['plural']
taificaciones,['plural']
taificación,
taikonauta,
taikonautas,['plural']
tailandesa,['feminine']
tailandesas,"['feminine', 'plural']"
tailandesas,['plural']
tailandeses,['plural']
tailandés,
taima,
taimas,['plural']
taipanes,['plural']
taipeiana,['feminine']
taipeianas,['plural']
taipeianas,"['feminine', 'plural']"
taipeiano,
taipeianos,['plural']
taipán,
taique,
taiques,['plural']
tairona,
taironas,['plural']
taita,
taitas,['plural']
taiwanesa,['feminine']
taiwanesas,"['feminine', 'plural']"
taiwanesas,['plural']
taiwaneses,['plural']
taiwanés,
taja,
tajada,
tajada del león,
tajadas,['plural']
tajadas del león,['plural']
tajadera,
tajaderas,['plural']
tajador,
tajadores,['plural']
tajalápices,['plural']
tajalápiz,
tajalí,
tajalíes,['plural']
tajalís,['plural']
tajamar,
tajamares,['plural']
tajas,['plural']
tajazo,
tajazos,['plural']
tajea,
tajeas,['plural']
tajibo,
tajibos,['plural']
tajinaste,
tajinastes,['plural']
tajines,['plural']
tajita,
tajitas,['plural']
tajo,
tajos,['plural']
tajín,
takines,['plural']
takín,
tala,
talabarte,
talabartera,['feminine']
talabarteras,"['feminine', 'plural']"
talabarteras,['plural']
talabartero,
talabarteros,['plural']
talabartería,
talabarterías,['plural']
talabartes,['plural']
talacha,['alternative']
talachas,['plural']
talacho,
talachos,['plural']
talador,
talador furtivo,
taladora,['feminine']
taladoras,"['feminine', 'plural']"
taladoras,['plural']
taladores,['plural']
taladores furtivos,['plural']
taladradora,
taladradoras,['plural']
taladrazo,
taladrazos,['plural']
taladro,
taladros,['plural']
talagantina,['feminine']
talagantinas,"['feminine', 'plural']"
talagantinas,['plural']
talagantino,
talagantinos,['plural']
talaje,
talajes,['plural']
talalgia,
talalgias,['plural']
talamanqueña,['feminine']
talamanqueñas,"['feminine', 'plural']"
talamanqueñas,['plural']
talamanqueño,
talamanqueños,['plural']
talamontes,['plural']
talanquera,
talanqueras,['plural']
talante,
talantes,['plural']
talaq,['plural']
talar,
talares,['plural']
talas,['plural']
talasemia,
talasemias,['plural']
talasocracia,
talasocracias,['plural']
talasofobia,
talasoterapia,
talavera,
talaverana,['feminine']
talaveranas,"['feminine', 'plural']"
talaveranas,['plural']
talaverano,
talaveranos,['plural']
talaveras,['plural']
talayot,
talayote,
talayotes,['plural']
talayots,['plural']
talco,
talega,
talegas,['plural']
talego,
talegos,['plural']
talegueada,
talegueadas,['plural']
taleguera,['feminine']
talegueras,"['feminine', 'plural']"
talegueras,['plural']
taleguero,
talegueros,['plural']
taleguilla,
taleguillo,
taleguillos,['plural']
taleguito,
taleguitos,['plural']
talent show,
talent shows,['plural']
talentazo,
talentazos,['plural']
talento,
talentos,['plural']
talesiana,['feminine']
talesianas,['plural']
talesianas,"['feminine', 'plural']"
talesiano,
talesianos,['plural']
talibanes,['plural']
talibanismo,
talibán,['plural']
talidomida,
talio,
taliones,['plural']
talismanes,['plural']
talismán,
talión,
talk show,
talk shows,['plural']
talla,
tallado,
tallador,
talladora,['feminine']
talladoras,"['feminine', 'plural']"
talladoras,['plural']
talladores,['plural']
tallados,['plural']
talladura,
talladuras,['plural']
tallaje,
tallajes,['plural']
tallarinata,
tallarinatas,['plural']
tallarines,['plural']
tallarín,
tallas,['plural']
talle,
taller,
taller mecánico,
tallercito,
tallercitos,['plural']
talleres,['plural']
talleres mecánicos,['plural']
tallerista,
talleristas,['plural']
talles,['plural']
tallinesa,['feminine']
tallinesas,"['feminine', 'plural']"
tallinesas,['plural']
tallineses,['plural']
tallinés,
tallista,
tallistas,['plural']
tallito,
tallitos,['plural']
tallo,
tallos,['plural']
talmudista,
talmudistas,['plural']
talo,
talonador,
talonadora,['feminine']
talonadoras,"['feminine', 'plural']"
talonadoras,['plural']
talonadores,['plural']
talonario,
talonarios,['plural']
talonera,
taloneras,['plural']
talones,['plural']
talones de Aquiles,['plural']
talope,
talopes,['plural']
talos,['plural']
talosa,
talosana,['feminine']
talosanas,"['feminine', 'plural']"
talosanas,['plural']
talosano,
talosanos,['plural']
talosas,['plural']
talpa,
talpas,['plural']
talpetate,['alternative']
talquina,['feminine']
talquinas,"['feminine', 'plural']"
talquinas,['plural']
talquino,
talquinos,['plural']
taltuza,
taltuzas,['plural']
talud,
taludes,['plural']
talégalo,
talégalos,['plural']
talón,
talón de Aquiles,
talónido,
talónidos,['plural']
tamagases,['plural']
tamagochi,
tamagochis,['plural']
tamagotchi,['alternative']
tamagotchis,['plural']
tamagás,
tamal,
tamal pisque,
tamalada,
tamaladas,['plural']
tamale,['alternative']
tamaleada,
tamaleadas,['plural']
tamalera,['feminine']
tamaleras,['plural']
tamaleras,"['feminine', 'plural']"
tamalero,
tamaleros,['plural']
tamalería,
tamalerías,['plural']
tamales,['plural']
tamales pisques,['plural']
tamalito,
tamalitos,['plural']
tamanaco,
tamaral,
tamarales,['plural']
tamarao,
tamaraos,['plural']
tamarices,['plural']
tamarindo,
tamarindos,['plural']
tamarino,
tamarinos,['plural']
tamarisco,
tamariscos,['plural']
tamariz,
tamashek,
tamaulipeca,['feminine']
tamaulipecas,"['feminine', 'plural']"
tamaulipecas,['plural']
tamaulipeco,
tamaulipecos,['plural']
tamañito,
tamañitos,['plural']
tamaño,
tamaños,['plural']
tambalacoque,
tambalacoques,['plural']
tambaleo,
tambaleos,['plural']
tambero,
tamberos,['plural']
tambo,
tambor,
tambora,
tamborada,
tamboradas,['plural']
tamboras,['plural']
tamborazo,
tamborazos,['plural']
tamborcillo,
tamborcillos,['plural']
tamborcito,
tamborcitos,['plural']
tamboreo,
tamboreos,['plural']
tamborera,['feminine']
tamboreras,"['feminine', 'plural']"
tamborero,
tamboreros,['plural']
tambores,['plural']
tambores de guerra,
tamboril,
tamborileo,
tamborileos,['plural']
tamborilera,['feminine']
tamborileras,['plural']
tamborileras,"['feminine', 'plural']"
tamborilero,
tamborileros,['plural']
tamboriles,['plural']
tamborines,['plural']
tamborita,
tamboritas,['plural']
tamborito,
tamboritos,['plural']
tamborrada,
tamborradas,['plural']
tamborín,
tambos,['plural']
tambucho,
tambuchos,['plural']
tameme,
tamemes,['plural']
tamices,['plural']
tamil,
tamiles,['plural']
tamiz,
tamizado,
tamizador,
tamizadores,['plural']
tamizados,['plural']
tamizaje,
tamizajes,['plural']
tamnofílido,
tamnofílidos,['plural']
tamo,
tamoio,
tamoios,['plural']
tamos,['plural']
tamoxifeno,
tamoxifenos,['plural']
tampax,['plural']
tampeña,['feminine']
tampeñas,"['feminine', 'plural']"
tampeñas,['plural']
tampeño,
tampeños,['plural']
tampiqueña,['feminine']
tampiqueñas,"['feminine', 'plural']"
tampiqueño,
tampiqueños,['plural']
tampografía,
tampografías,['plural']
tamponamiento,
tamponamientos,['plural']
tampones,['plural']
tampón,
tamsulosina,
tamsulosinas,['plural']
tamujo,
tamujos,['plural']
tana,['feminine']
tanaceto,
tanacetos,['plural']
tanas,['plural']
tanas,"['feminine', 'plural']"
tanate,
tanates,['plural']
tanatofobia,
tanatofobias,['plural']
tanatología,
tanatologías,['plural']
tanatopraxia,
tanatopraxias,['plural']
tanatorio,
tanatorios,['plural']
tanatoturismo,
tanatoturismos,['plural']
tancredismo,
tancredismos,['plural']
tanda,
tanda de penaltis,
tandas,['plural']
tandas de penaltis,['plural']
tandem,
tandems,['plural']
tandilense,
tandilenses,['plural']
tandoor,['plural']
tandori,
tandoris,['plural']
tanga,
tangana,
tanganas,['plural']
tanganazo,
tanganazos,['plural']
tangara,
tangara veranera,
tangaras,['plural']
tangaras veraneras,['plural']
tangas,['plural']
tangencia,
tangencias,['plural']
tangente,
tangentes,['plural']
tangerina,['feminine']
tangerinas,"['feminine', 'plural']"
tangerinas,['plural']
tangerino,
tangerinos,['plural']
tangibilidad,
tangibilidades,['plural']
tango,
tangos,['plural']
tanguera,['feminine']
tangueras,['plural']
tangueras,"['feminine', 'plural']"
tanguero,
tangueros,['plural']
tanguería,
tanguerías,['plural']
tanguista,
tanguistas,['plural']
tanguita,
tanguitas,['plural']
tanguito,
tanguitos,['plural']
tangut,['plural']
taninera,['feminine']
tanineras,"['feminine', 'plural']"
tanineras,['plural']
taninero,
tanineros,['plural']
tanino,
taninos,['plural']
tano,
tanor,
tanora,['feminine']
tanoras,"['feminine', 'plural']"
tanores,['plural']
tanoría,
tanorías,['plural']
tanos,['plural']
tanque,
tanque de gas,
tanque de pensamiento,
tanquecito,
tanquecitos,['plural']
tanquero,
tanqueros,['plural']
tanques,['plural']
tanques de gas,['plural']
tanques de pensamiento,['plural']
tanqueta,
tanquetas,['plural']
tanquista,
tanquistas,['plural']
tansi,
tansis,['plural']
tansé,
tansés,['plural']
tantalio,
tantalita,
tantalitas,['plural']
tanteador,
tanteadores,['plural']
tanteo,
tanteos,['plural']
tantico,
tanticos,['plural']
tanto,
tantos,['plural']
tantra,
tantras,['plural']
tantrismo,
tantrismos,['plural']
tanzana,['feminine']
tanzanas,['plural']
tanzanas,"['feminine', 'plural']"
tanzanita,
tanzanitas,['plural']
tanzano,
tanzanos,['plural']
taoiseach,
taoiseachs,['plural']
taoísmo,
taoísmos,['plural']
taoísta,
taoístas,['plural']
tap,
tapa,
tapa dura,
tapaboca,['alternative']
tapabocas,['plural']
tapacaminos,['plural']
tapachulteco,
tapachultecos,['plural']
tapacubos,['plural']
tapaculo,
tapaculos,['plural']
tapada,
tapadas,['plural']
tapadera,
tapaderas,['plural']
tapadillo,
tapadillos,['plural']
tapado,
tapadones,['plural']
tapador,
tapadores,['plural']
tapados,['plural']
tapadura,
tapaduras,['plural']
tapadón,
tapagrietas,['plural']
tapanco,
tapancos,['plural']
tapao,
tapaos,['plural']
taparrabo,
taparrabos,['plural']
taparrosca,
taparroscas,['plural']
tapas,['plural']
tapas duras,['plural']
tapasoles,['plural']
tapatía,['feminine']
tapatías,"['feminine', 'plural']"
tapatías,['plural']
tapatío,
tapatíos,['plural']
tape,
tapejárido,
tapejáridos,['plural']
tapenade,
tapenades,['plural']
tapeo,
